feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
22.36,49.436559691912706,0,1114.94,1,8,4.16,0
29.66,0.0,2,1012.81,1,3,23.59,0
30.82,80.0,0,1034.65,0,6,11.02,0
34.52,26.0,1,745.85,1,3,38.62,1
38.84,60.0,1,1154.36,1,8,11.96,0
20.76,94.0,1,1179.49,1,9,38.22,1
27.87,18.0,0,1263.29,1,7,51.17,1
33.2,21.0,1,1559.09,0,9,23.79,1
33.09,85.0,0,1379.16,0,7,23.14581921773945,0
35.53,78.0,2,955.52,1,6,23.14581921773945,1
29.990843475581585,51.0,1,1696.15,1,3,10.65,0
23.52,78.0,1,623.89,1,3,4.0,0
31.69,7.0,0,658.21,1,7,3.64,0
23.09,41.0,1,1619.86,1,1,7.62,1
29.28,75.0,2,645.75,1,1,24.12,1
23.07,71.0,0,784.71,1,2,43.29,1
30.09,25.0,1,200.65,1,8,13.64,0
30.56,32.0,1,970.18,1,2,13.14,1
31.3,89.0,1,747.97,1,1,22.59,0
27.15,68.0,1,718.66,1,1,92.9,1
25.26,65.0,2,1138.8,0,5,14.39,0
37.05,57.0,1,724.19,1,3,6.07,0
29.990843475581585,76.0,0,473.5,0,6,41.46,0
23.9,0.0,0,914.97,1,5,4.77,1
25.81,88.0,1,1642.97,1,7,7.14,0
35.02,68.0,2,1118.21,1,2,23.14581921773945,0
30.75,56.0,0,1170.66,0,6,8.71,0
27.72,60.0,0,775.83,1,1,19.91,1
32.85,62.0,2,1345.83,0,9,23.14581921773945,1
34.58,88.0,1,1002.69,0,2,23.14581921773945,0
30.48,53.0,1,432.92,0,3,16.1,0
26.86,3.0,2,1031.74,1,9,37.99,1
31.4,63.0,1,959.52,0,1,7.53,1
34.61,20.0,1,1092.312002002773,1,8,11.44,1
26.75,52.0,0,959.14,0,6,25.42,0
25.71,36.0,2,1292.43,0,9,69.61,0
28.5,76.0,2,966.93,0,9,0.79,0
25.67,52.0,1,1387.93,1,9,40.25,0
28.24,82.0,0,574.25,1,4,19.27,1
22.93,91.0,0,776.08,0,5,9.33,1
28.4,57.0,1,894.89,0,6,0.07,1
26.99,66.0,1,1362.4,1,3,11.88,1
32.72,82.0,1,881.37,0,4,21.46,0
25.82,72.0,1,1092.312002002773,0,1,23.14581921773945,0
24.23,58.0,2,757.73,1,2,1.45,1
32.46,55.0,0,1330.92,0,9,1.52,0
38.26,63.0,2,1451.19,0,2,64.7,0
28.83,25.0,0,753.12,0,6,7.79,0
32.21,77.0,2,765.69,0,8,58.29,0
32.89,93.0,2,1316.02,1,6,2.57,0
33.34,24.0,2,1230.76,1,3,11.03,1
25.27,3.0,1,10263.7,0,4,38.63,1
29.990843475581585,41.0,0,522.15,0,7,65.38,0
29.55,84.0,1,1377.54,0,8,0.52,1
35.47,71.0,0,787.86,0,2,0.43,1
33.1,30.0,0,1052.77,0,1,4.25,1
31.55,18.0,1,821.47,0,3,5.25,1
20.45,5.0,0,1030.31,1,2,1.32,0
31.57,30.0,1,1094.37,1,7,4.67,0
30.15,80.0,2,585.32,1,3,89.09,1
38.94,68.0,2,883.46,0,5,23.14581921773945,0
29.990843475581585,37.0,0,1092.312002002773,0,5,15.71,0
25.32,94.0,2,1117.99,1,1,13.83,0
22.61,89.0,1,1102.05,0,5,21.23,1
29.990843475581585,27.0,0,1247.28,0,5,24.48,1
14.12,6.0,1,877.43,0,2,7.69,1
26.12,1.0,1,1025.86,1,7,1.88,0
29.990843475581585,71.0,1,522.69,0,5,8.77,1
21.24,27.0,1,1257.09,0,6,10.06,1
29.3,45.0,0,830.81,0,8,23.14581921773945,1
32.96,90.0,1,1414.15,0,6,19.81,1
25.21,95.0,2,506.25,1,1,17.24,0
24.21,15.0,2,1175.33,0,2,6.27,0
24.96,38.0,0,628.71,0,1,23.06,0
28.36,80.0,2,1084.36,0,1,561.3000000000001,0
32.54,80.0,2,1040.48,0,2,3.61,0
30.59,23.0,0,1026.01,0,5,21.39,0
24.99,24.0,1,1873.05,0,5,24.67,0
35.77,56.0,1,1278.39,0,9,17.29,0
33.09,69.0,1,1068.45,1,4,8.49,0
34.6,44.0,2,1092.312002002773,0,9,2.71,0
34.76,94.0,0,1501.93,0,1,10.74,0
24.08,98.0,0,868.42,0,6,13.46,0
24.61,73.0,1,299.52,1,2,4.27,1
35.63,49.436559691912706,1,1022.71,0,6,3.53,0
34.06,36.0,2,1189.25,1,2,2.94,0
33.99,30.0,0,1092.312002002773,0,2,0.18,0
34.61,89.0,2,1359.72,1,1,12.91,0
24.95,47.0,0,1147.79,1,8,56.05,1
29.11,42.0,1,1226.35,0,7,9.22,0
33.73,79.0,1,898.0,1,5,27.67,0
32.48,49.436559691912706,2,1222.3,1,7,15.58,1
23.82,49.436559691912706,2,1292.82,1,5,19.41,0
27.3,99.0,1,873.36,0,3,3.95,0
29.990843475581585,98.0,2,1103.44,1,2,7.63,0
30.88,51.0,1,1434.33,1,5,16.45,1
29.990843475581585,8.0,1,900.36,1,4,10.32,1
31.81,52.0,2,526.82,1,8,23.14581921773945,0
26.39,62.0,2,1117.71,1,8,63.43,0
25.81,27.0,1,757.25,0,5,30.31,1
29.22,67.0,2,1351.36,0,5,35.96,1
33.57,91.0,0,886.7,1,4,15.57,0
27.92,15.0,1,1045.06,1,9,21.68,0
33.96,12.0,0,1476.83,0,1,2.42,0
31.78,12.0,1,1106.92,0,4,5.53,0
34.82,8.0,2,1079.78,0,5,6.6,0
30.01,49.436559691912706,1,774.14,0,3,29.88,1
29.93,93.0,0,850.91,1,4,29.34,1
26.77,28.0,1,1072.76,1,7,3.7,0
31.27,49.0,2,1178.1,0,1,30.5,0
34.57,14.0,0,916.59,0,2,4.51,0
36.59,30.0,0,1022.61,0,8,23.14581921773945,1
33.46,63.0,0,1092.312002002773,0,2,3.1,1
31.47,10.0,1,454.75,0,6,16.08,1
24.29,16.0,1,567.08,0,8,26.23,0
39.05,20.0,0,561.84,1,7,19.09,0
32.85,44.0,0,1343.44,1,4,0.21,1
28.85,81.0,0,1136.97,1,9,28.46,0
31.46,15.0,1,1270.2,0,8,24.99,0
28.62,62.0,0,696.32,0,2,28.58,0
38.12,52.0,2,1423.3,1,2,1.83,0
27.72,64.0,2,1541.97,0,2,23.37,0
30.84,20.0,1,638.2,0,3,3.16,1
30.46,5.0,0,879.93,0,9,17.73,1
42.68,45.0,1,684.26,0,1,0.69,0
34.15,46.0,0,1109.52,0,9,3.69,1
29.01,49.0,2,1561.94,0,1,8.26,0
34.38,37.0,2,1388.94,1,5,10.48,0
31.43,35.0,1,1215.74,0,8,55.99,1
31.43,64.0,1,1111.95,1,3,4.83,1
29.94,79.0,2,934.15,0,2,5.9,1
32.6,67.0,0,398.09,1,9,74.13,1
29.21,63.0,1,1522.44,0,1,3.36,1
32.62,33.0,1,874.75,0,4,7.43,1
27.17,40.0,1,1379.36,0,3,29.58,0
18.53,48.0,1,979.28,0,2,1.68,1
36.42,27.0,2,846.72,1,5,19.16,1
33.58,44.0,0,1074.14,1,7,50.82,0
36.49,6.0,2,1142.77,0,9,17.74,0
33.79,28.0,0,1131.45,0,6,19.02,0
30.33,9.0,0,1398.34,0,9,6.33,1
28.84,84.0,2,1577.64,0,8,28.55,1
28.3,49.436559691912706,2,1122.72,1,7,6.02,1
22.3,65.0,1,749.22,1,8,4.8,0
30.3,69.0,2,484.1,1,3,29.97,0
29.06,80.0,2,964.29,0,8,23.14581921773945,0
28.42,94.0,1,1036.61,1,6,16.49,1
34.42,41.0,1,1088.28,1,7,51.42,0
28.83,49.436559691912706,0,744.06,1,6,0.98,1
25.31,82.0,0,1354.85,0,8,23.14581921773945,0
28.59,96.0,1,1328.0,1,7,0.81,1
28.77,14.0,2,857.83,0,3,8.89,1
29.58,72.0,1,813.6,0,8,0.16,1
33.18,52.0,1,11014.1,0,1,19.78,0
33.88,86.0,2,767.72,1,5,53.49,0
24.43,62.0,1,1132.85,1,2,6.59,1
33.09,8.0,0,1092.312002002773,1,1,48.91,1
34.84,81.0,1,1063.19,1,6,43.61,0
29.24,94.0,1,842.09,1,6,22.86,0
37.36,93.0,0,1356.1,0,1,20.2,0
19.19,4.0,1,840.47,0,3,27.93,1
26.42,36.0,0,841.43,1,5,45.72,1
32.05,78.0,0,1030.12,0,5,30.65,0
20.12,34.0,2,1092.312002002773,0,1,11.24,0
31.55,19.0,2,508.85,0,6,2.5,0
32.45,50.0,2,1305.26,1,4,10.28,0
30.14,30.0,1,1041.91,0,8,22.31,1
32.24,1.0,2,922.75,1,5,2.17,0
35.8,98.0,1,1262.3,1,6,16.13,0
27.22,11.0,2,1333.05,0,2,11.85,1
36.47,95.0,1,619.06,0,4,62.15,0
29.06,93.0,2,1696.67,0,4,1.98,0
36.02,25.0,2,808.96,1,3,2.95,1
24.09,67.0,0,1395.02,0,9,12.76,0
31.99,57.0,2,1025.7,1,9,0.74,1
24.93,91.0,0,1385.18,0,4,19.32,0
20.78,55.0,0,1101.95,1,8,9.51,1
30.09,74.0,0,627.93,0,9,8.6,1
36.03,40.0,1,520.39,0,8,17.93,0
28.87,94.0,2,1006.37,1,4,1.19,0
26.2,95.0,0,1440.36,1,1,7.26,0
31.0,40.0,1,1092.312002002773,0,7,17.76,1
23.31,49.436559691912706,1,1191.97,1,7,29.17,1
29.83,55.0,0,763.77,1,2,30.11,1
21.1,11.0,2,1179.07,0,6,23.14581921773945,0
33.78,0.0,2,1125.24,0,2,15.15,0
28.33,12.0,1,1019.83,0,5,30.1,0
35.41,1.0,2,12657.9,0,5,21.47,0
19.62,97.0,0,649.32,0,7,23.14581921773945,0
29.64,24.0,0,882.87,0,1,5.37,0
20.69,81.0,1,1178.47,1,6,23.19,0
28.45,2.0,1,1159.17,1,5,6.1,0
20.82,47.0,0,1616.01,0,1,9.45,1
32.59,19.0,2,796.18,1,8,23.14581921773945,1
25.93,13.0,2,1118.36,1,1,31.76,0
25.52,29.0,2,974.01,0,6,0.56,1
25.23,26.0,1,1052.14,0,3,32.34,1
31.37,9.0,2,1164.96,0,4,3.47,1
29.990843475581585,69.0,0,1491.37,0,7,27.21,0
27.59,37.0,1,969.28,1,8,24.24,1
33.52,87.0,0,1274.9,1,9,0.93,0
26.17,14.0,0,1107.66,0,8,19.69,1
23.26,65.0,0,1193.23,0,1,9.41,0
29.0,29.0,2,967.43,0,9,13.0,1
29.79,73.0,0,838.75,1,8,6.21,1
36.98,43.0,0,1246.96,0,7,49.01,0
35.91,91.0,1,729.48,1,2,8.16,1
35.64,40.0,1,853.26,1,2,25.06,0
43.55,68.0,1,1110.0,1,8,23.14581921773945,0
30.99,49.436559691912706,0,494.09,1,6,4.87,0
27.07,18.0,2,1829.3,1,5,21.22,0
34.73,67.0,0,890.13,0,4,15.05,1
35.02,55.0,0,1330.41,1,2,1.02,0
31.15,61.0,2,1097.71,0,5,2.4,1
31.18,84.0,0,1011.47,1,2,8.87,0
29.4,38.0,0,923.3,1,4,12.74,1
27.59,36.0,1,668.99,1,8,46.88,0
30.83,76.0,1,513.5,0,9,25.11,0
34.33,71.0,2,1645.95,1,7,19.98,0
27.08,72.0,2,775.12,0,2,2.64,1
31.68,32.0,1,860.16,0,3,14.98,0
27.08,23.0,2,1092.312002002773,0,2,12.23,1
18.43,49.436559691912706,2,681.92,0,6,33.16,0
38.08,48.0,1,1092.312002002773,1,4,6.41,1
21.87,26.0,2,1092.312002002773,1,5,22.63,1
30.57,79.0,1,814.9,0,6,19.65,0
25.19,96.0,1,1092.312002002773,0,2,14.17,1
22.96,20.0,2,838.14,0,4,88.62,0
25.13,58.0,1,1131.11,0,9,4.77,1
37.62,4.0,0,1118.32,1,1,45.21,1
24.24,14.0,2,802.92,1,3,20.35,1
28.35,28.0,2,1170.68,0,3,7.08,1
32.52,20.0,1,1095.47,0,3,2.75,0
33.29,33.0,0,297.45,0,9,0.62,0
26.09,18.0,1,831.41,1,8,3.06,0
22.49,41.0,1,934.34,0,8,17.62,0
30.61,33.0,2,765.38,0,6,5.48,0
22.04,28.0,2,702.78,1,1,23.45,0
28.0,57.0,2,1313.18,0,6,45.44,1
38.56,25.0,1,1139.44,0,2,43.32,0
29.990843475581585,11.0,0,1092.312002002773,0,1,31.22,1
31.79,39.0,2,1200.78,1,8,1.87,0
35.74,23.0,2,654.38,1,9,24.2,0
33.92,63.0,1,938.59,0,6,5.85,1
32.47,92.0,1,1153.23,1,6,16.64,1
38.0,26.0,1,1324.53,0,4,30.45,0
20.98,93.0,1,930.54,1,7,18.78,0
29.07,19.0,1,1037.51,0,1,47.45,1
23.18,14.0,2,1040.07,0,8,18.94,0
32.75,53.0,0,1014.4,1,7,2.58,0
37.81,34.0,2,793.92,0,2,16.72,1
32.61,82.0,0,1478.8,1,8,2.23,1
37.74,24.0,1,1227.47,1,1,9.8,0
26.35,49.436559691912706,1,905.92,0,2,11.47,1
29.29,21.0,2,1444.6,0,5,16.52,1
31.03,63.0,1,1448.89,1,1,0.84,0
30.27,92.0,1,896.82,0,7,12.94,1
22.4,49.436559691912706,1,589.2,1,9,23.14581921773945,1
31.02,57.0,0,1208.69,0,4,28.98,0
24.08,88.0,2,751.69,1,2,21.76,1
22.43,81.0,2,1076.82,0,9,15.17,0
24.42,49.436559691912706,1,1128.55,0,9,12.49,0
27.44,58.0,1,1103.83,0,3,12.16,0
26.11,88.0,1,556.6,1,9,1.18,1
25.97,27.0,1,903.31,1,8,140.62,0
29.26,33.0,2,1263.61,0,7,32.74,0
27.34,32.0,2,977.39,0,6,26.14,1
27.62,13.0,1,649.13,0,1,19.99,0
29.52,62.0,1,1289.79,0,9,17.4,0
32.59,34.0,0,1197.26,0,2,2.16,0
29.990843475581585,52.0,1,928.23,0,2,3.69,1
38.02,51.0,1,725.2,1,7,23.96,0
21.97,47.0,1,1228.97,1,2,4.91,1
31.88,97.0,2,1693.45,0,6,23.14581921773945,0
29.990843475581585,51.0,0,559.98,1,9,1.75,0
29.17,86.0,1,1092.312002002773,0,1,197.85,0
34.82,60.0,0,971.89,0,8,51.66,0
29.85,55.0,2,748.43,1,4,2.79,0
35.34,50.0,1,618.35,1,9,14.52,1
25.37,61.0,0,1042.31,0,9,5.05,0
29.1,95.0,2,1034.07,0,5,1.79,0
34.36,81.0,0,1271.28,0,7,3.53,0
27.59,87.0,0,936.94,0,8,393.9,0
30.22,49.436559691912706,2,907.93,0,4,4.43,0
21.56,23.0,2,247.75,0,7,1.07,0
35.16,49.436559691912706,1,1452.06,1,1,8.06,0
35.82,91.0,2,1025.93,1,4,2.09,0
27.49,33.0,0,1092.312002002773,0,4,1.81,0
30.6,74.0,0,893.73,0,2,18.54,1
31.52,76.0,2,1016.5,0,5,23.14581921773945,0
31.78,23.0,2,141.55,0,9,2.47,0
42.37,63.0,1,457.16,1,2,23.14581921773945,0
29.990843475581585,12.0,0,1418.78,0,3,11.12,0
25.34,8.0,0,1422.04,1,4,26.97,0
29.990843475581585,93.0,2,1730.12,0,4,9.72,1
25.41,34.0,0,347.79,0,3,5.34,0
30.44,50.0,1,1092.312002002773,0,9,58.74,1
33.73,25.0,1,1040.57,0,1,2.1,1
35.33,84.0,0,883.65,1,3,121.37,1
27.04,46.0,2,1193.46,0,5,35.7,0
34.91,68.0,1,893.43,1,5,35.89,0
28.4,70.0,2,1077.43,0,6,7.6,0
30.22,60.0,2,1245.26,0,2,2.01,0
34.71,2.0,2,964.46,1,3,17.39,0
31.19,30.0,1,1218.98,0,9,23.14581921773945,0
27.19,65.0,2,1061.2,1,3,2.67,0
22.54,69.0,0,1257.71,1,4,4.55,0
25.53,49.436559691912706,2,692.37,0,4,8.82,1
37.18,79.0,0,1202.97,1,1,23.14581921773945,1
24.67,61.0,1,958.33,0,4,32.64,0
31.77,82.0,0,1161.77,0,8,32.97,0
29.990843475581585,75.0,1,1000.0,0,3,0.12,1
25.23,98.0,0,1004.2,0,6,23.83,0
32.45,21.0,0,1024.18,1,6,82.74,1
42.09,82.0,2,781.87,0,9,6.41,0
29.990843475581585,84.0,2,1023.45,0,1,32.58,0
22.97,48.0,1,1001.38,1,8,13.02,0
32.31,66.0,1,889.76,1,1,7.86,0
35.0,35.0,0,1257.81,1,3,6.3,0
29.990843475581585,27.0,0,442.87,1,2,37.14,0
33.1,65.0,2,1302.74,1,7,14.19,0
37.05,24.0,1,509.85,1,2,3.8,1
32.44,46.0,1,1509.01,1,5,8.85,0
31.43,62.0,2,923.98,0,2,31.87,1
24.35,9.0,1,922.17,1,3,16.53,1
32.94,40.0,0,649.31,0,1,46.9,0
20.44,21.0,2,793.43,1,1,7.77,0
26.99,98.0,2,1053.46,0,9,6.95,1
27.11,62.0,2,778.61,1,1,5.23,0
30.01,35.0,0,901.16,0,6,27.24,0
19.92,73.0,1,4162.200000000001,0,9,31.33,1
34.47,97.0,0,1174.64,0,2,7.09,1
31.92,97.0,1,1010.87,0,5,0.7,0
32.03,14.0,0,1007.09,0,4,38.13,0
28.77,21.0,2,649.45,0,8,29.46,0
28.51,82.0,1,340.81,0,6,0.53,1
14.6,97.0,0,518.54,1,2,37.19,1
33.72,57.0,1,1275.62,1,6,66.67,0
31.75,30.0,0,1398.63,1,3,18.24,0
34.69,15.0,1,325.71,1,3,68.88,0
23.99,73.0,2,816.64,1,5,34.69,1
27.44,71.0,1,1358.5,0,3,70.2,0
29.990843475581585,18.0,1,1614.44,1,3,20.03,1
30.29,62.0,0,834.17,0,1,5.81,0
29.990843475581585,4.0,1,1190.1,1,9,10.35,0
30.06,49.436559691912706,1,768.86,0,4,13.48,1
20.94,40.0,2,1241.02,1,6,0.38,1
23.62,63.0,1,1182.22,0,2,23.14581921773945,0
31.99,49.436559691912706,2,1097.08,0,4,27.85,1
26.84,75.0,1,1049.97,1,6,2.79,0
33.42,31.0,2,748.79,0,4,24.18,0
23.75,22.0,1,774.47,0,9,65.16,1
27.36,15.0,0,775.78,1,8,31.35,0
25.17,60.0,0,1091.05,1,1,3.03,0
34.16,72.0,1,1302.3,0,6,10.99,0
30.22,87.0,1,1133.17,0,8,5.09,0
25.21,17.0,2,1140.41,0,5,41.64,1
29.64,76.0,1,697.36,1,4,64.35,1
32.5,68.0,0,335.65,0,6,41.73,0
23.32,12.0,1,1201.83,0,1,18.95,0
26.9,97.0,2,956.83,1,5,42.0,0
36.72,49.436559691912706,1,1302.33,0,4,48.57,0
40.95,35.0,1,1047.81,1,4,29.5,0
34.65,91.0,0,1106.4,1,2,13.94,0
28.76,19.0,2,1138.96,1,2,82.33,1
28.82,65.0,1,1298.4,0,2,114.6,0
26.75,47.0,0,1320.71,1,6,9.38,1
22.47,44.0,2,438.26,1,5,4.62,1
26.7,19.0,1,1398.33,1,2,10.33,0
29.990843475581585,26.0,2,1254.39,0,7,69.58,1
31.27,49.436559691912706,2,955.53,1,9,23.14581921773945,0
26.39,45.0,0,916.54,0,6,25.94,1
30.76,82.0,0,1159.17,0,4,35.46,0
27.42,13.0,0,1502.67,0,1,5.78,0
25.5,86.0,1,1092.312002002773,1,4,85.09,0
33.91,46.0,2,1007.58,1,6,14.55,0
29.990843475581585,22.0,0,325.6,1,2,18.29,1
29.78,4.0,2,1143.74,0,7,11.94,0
24.48,76.0,1,1325.75,0,7,5.77,0
32.28,41.0,1,514.01,0,9,6.21,0
16.15,75.0,2,891.84,1,1,23.45,1
37.79,93.0,0,696.09,0,4,7.4,1
32.61,89.0,0,891.6,1,4,3.26,0
42.63,51.0,2,846.32,0,6,21.41,0
27.81,68.0,1,1008.49,0,1,5.67,0
29.11,96.0,0,1018.98,0,4,53.36,0
32.21,8.0,2,1092.312002002773,0,9,9.86,0
32.34,44.0,2,896.88,0,8,24.81,1
34.47,47.0,1,1236.58,0,1,7.53,1
29.02,54.0,0,683.98,0,6,6.19,1
25.82,55.0,2,888.75,0,2,492.15,0
41.7,3.0,1,870.17,1,5,17.37,0
23.13,10.0,1,1102.53,0,7,4.6,1
37.49,11.0,0,1083.87,0,9,2.0,1
29.990843475581585,28.0,1,1239.36,0,9,5.32,1
23.51,70.0,2,1205.2,1,6,32.9,1
27.27,9.0,2,956.82,0,3,18.29,1
35.5,47.0,2,854.42,0,5,51.72,1
28.44,65.0,0,637.27,0,5,7.3,0
30.07,36.0,0,1355.78,1,5,50.23,0
30.25,71.0,2,910.6,0,3,32.87,0
32.65,36.0,1,1020.81,0,6,39.67,1
31.54,28.0,1,1329.9,1,9,62.02,0
26.54,21.0,0,1384.99,1,6,23.14581921773945,0
27.81,17.0,0,1126.13,0,1,31.14,0
29.990843475581585,96.0,2,1222.31,1,6,13.51,0
31.09,22.0,0,1028.28,1,3,5.42,1
29.71,46.0,0,699.01,0,4,24.23,1
33.23,68.0,0,982.92,0,3,0.24,1
37.54,44.0,2,1247.35,1,3,2.79,1
32.87,11.0,1,1236.14,0,2,7.53,1
31.18,85.0,2,1313.54,1,4,6.49,1
38.28,55.0,1,644.68,0,4,5.39,0
22.58,22.0,1,1094.29,1,2,11.49,1
26.98,75.0,1,725.49,0,3,5.16,1
29.990843475581585,94.0,0,998.65,1,7,46.22,1
24.03,53.0,2,1201.84,1,8,9.37,0
23.31,21.0,0,865.58,0,7,34.12,0
33.28,98.0,1,941.45,0,1,12.19,0
38.76,17.0,0,1092.312002002773,1,7,32.71,1
32.14,9.0,2,1225.67,0,5,1.71,0
26.04,93.0,0,801.49,0,6,1.27,0
31.91,23.0,0,1044.95,1,9,14.83,0
29.44,76.0,0,1128.71,0,9,4.74,0
34.13,5.0,1,1132.41,0,4,85.43,0
30.56,9.0,1,1025.56,0,3,15.26,0
25.19,60.0,1,1002.83,0,5,20.58,0
18.58,32.0,0,1256.59,1,2,32.82,0
31.4,60.0,2,1311.19,0,8,32.79,0
33.24,72.0,1,1152.26,1,1,7.83,1
29.990843475581585,22.0,2,1147.11,0,7,26.26,0
32.09,37.0,1,1155.56,0,5,0.84,1
27.2,56.0,0,1549.95,0,3,12.43,0
31.31,13.0,2,1109.48,1,3,4.18,0
29.22,63.0,1,793.93,1,6,2.79,0
32.78,98.0,2,1282.05,0,9,4.25,0
24.97,11.0,2,1429.54,0,6,17.49,0
28.81,23.0,2,972.51,0,8,13.92,0
34.81,83.0,0,685.89,0,7,0.79,0
29.54,89.0,0,1020.38,1,7,13.0,1
27.82,83.0,1,820.5,1,2,21.32,1
37.07,74.0,2,729.85,1,6,20.21,1
24.43,22.0,1,1156.62,0,9,24.94,1
34.43,21.0,0,12297.6,0,6,0.06,0
35.42,32.0,2,1127.71,1,3,39.88,0
41.51,75.0,2,856.68,0,5,8.01,0
36.21,21.0,2,1025.65,1,8,32.92,0
29.04,3.0,2,13685.8,1,1,3.58,0
28.48,10.0,2,855.98,1,7,23.14581921773945,0
25.81,29.0,2,694.0,1,2,40.59,1
28.14,53.0,1,867.45,0,3,40.29,0
35.47,3.0,0,707.51,0,8,7.28,1
22.8,44.0,0,551.37,1,8,17.68,0
28.48,49.436559691912706,1,1284.17,1,6,12.96,1
34.14,84.0,0,1109.9,0,8,28.84,1
31.07,80.0,1,1342.07,1,5,4.91,1
29.990843475581585,5.0,1,822.28,1,5,35.91,0
34.91,7.0,1,914.92,1,7,9.38,0
25.32,45.0,0,1423.57,0,6,40.5,0
25.75,45.0,2,1715.59,0,5,5.17,0
28.85,50.0,1,1413.52,1,6,3.92,1
27.51,71.0,1,2004.56,0,4,8.4,1
33.73,67.0,0,451.65,0,2,0.02,1
26.15,62.0,2,801.55,1,7,9.32,0
38.88,64.0,0,765.63,1,7,24.84,1
26.09,92.0,1,1339.83,0,9,0.67,0
26.51,52.0,2,823.43,0,3,49.55,1
29.990843475581585,13.0,0,838.61,0,1,10.51,0
33.42,50.0,2,732.55,0,3,17.62,0
36.43,17.0,2,1113.2,0,8,7.49,0
33.48,99.0,1,855.59,1,1,2.92,0
25.64,43.0,1,819.47,0,9,23.14581921773945,1
32.46,65.0,0,1299.03,1,4,28.28,1
29.990843475581585,22.0,0,858.15,1,5,4.73,0
28.68,13.0,0,1313.48,1,8,13.93,0
31.31,26.0,2,653.49,0,3,19.22,0
37.05,44.0,2,995.77,0,3,0.37,1
38.04,98.0,1,988.86,0,2,64.28,1
37.31,47.0,1,1046.03,1,2,23.14581921773945,0
24.96,35.0,2,629.95,0,9,6.29,0
36.93,12.0,2,954.15,0,2,49.04,1
23.84,17.0,2,758.98,0,6,6.8,0
30.77,85.0,0,775.96,0,4,44.43,1
30.27,68.0,1,1088.4,1,6,73.47,1
29.71,42.0,1,1596.52,0,5,15.78,1
25.05,97.0,1,476.52,0,5,19.65,0
28.55,60.0,2,1221.42,0,7,5.49,0
29.76,49.436559691912706,2,656.9,1,2,34.0,1
30.04,77.0,2,1014.49,1,5,12.25,1
33.56,30.0,1,1080.55,1,7,23.14581921773945,0
24.44,45.0,2,1170.73,1,7,12.18,0
33.32,61.0,2,923.08,1,6,12.9,1
30.97,11.0,1,1048.12,0,6,19.85,0
35.83,28.0,2,460.27,1,8,25.85,0
36.12,75.0,0,1103.83,0,3,25.4,1
38.01,43.0,0,624.28,1,4,2.62,1
30.56,61.0,2,1214.89,0,6,23.36,1
29.990843475581585,71.0,0,871.89,1,9,25.51,1
33.34,79.0,1,554.91,1,8,24.51,0
22.81,79.0,1,1018.54,0,7,9.64,0
29.990843475581585,93.0,0,609.89,0,6,16.46,0
24.74,62.0,0,1055.54,0,8,5.3,1
29.54,62.0,1,1009.79,0,6,51.67,0
27.3,25.0,2,1130.84,1,3,2.03,0
23.77,39.0,2,737.31,1,1,33.58,0
29.990843475581585,65.0,1,1219.65,0,2,583.95,0
31.55,11.0,2,1671.73,0,3,24.5,1
24.09,53.0,0,975.33,1,2,16.94,0
21.02,82.0,0,978.99,1,9,5.07,1
33.36,29.0,0,896.09,0,3,18.39,0
29.990843475581585,92.0,1,694.07,0,7,9.53,1
30.08,4.0,1,509.25,0,1,48.23,0
27.44,93.0,2,945.51,0,8,15.43,0
30.97,76.0,2,846.43,0,7,8.98,1
29.71,32.0,2,969.59,0,5,2.45,1
22.99,49.436559691912706,1,956.59,1,9,1.72,0
38.75,10.0,1,1254.24,1,2,6.84,1
35.15,84.0,2,1223.52,1,4,17.41,0
30.74,44.0,2,656.46,0,8,3.85,0
30.33,49.436559691912706,2,733.19,0,4,21.22,0
34.95,46.0,0,852.79,0,9,8.87,0
30.1,67.0,2,742.17,1,7,23.14581921773945,0
24.34,65.0,2,605.86,0,8,12.57,1
32.52,6.0,1,1311.67,1,3,2.42,0
34.01,86.0,0,1209.15,1,9,14.55,1
32.48,43.0,0,1191.85,1,5,29.88,1
28.71,49.436559691912706,2,1251.53,0,3,12.59,0
36.74,61.0,2,1117.74,0,3,14.38,0
35.82,40.0,1,535.79,1,2,2.29,0
15.28,61.0,2,968.79,1,9,13.77,1
27.6,83.0,1,1391.51,0,8,41.46,1
29.1,40.0,1,820.66,1,6,9.93,1
29.65,45.0,2,1269.43,1,4,14.13,0
34.72,3.0,0,1316.45,1,7,40.16,0
30.17,87.0,1,1039.0,0,5,17.59,0
43.5,35.0,1,934.02,0,7,78.82,1
27.4,43.0,0,1655.3,1,7,0.65,1
36.52,35.0,2,1332.57,0,7,26.45,0
34.32,64.0,2,883.8,1,1,22.22,0
28.45,7.0,2,1137.08,1,2,41.61,0
31.57,20.0,0,937.53,0,1,26.27,0
32.15,95.0,0,971.12,1,3,23.82,0
34.43,63.0,2,849.28,0,4,10.47,1
31.25,72.0,0,921.63,1,2,25.27,1
26.16,94.0,1,867.48,0,3,8.03,0
30.9,1.0,2,888.54,0,8,54.6,0
33.19,72.0,1,610.4,1,3,10.97,0
31.56,12.0,1,1647.56,0,6,4.88,1
28.04,20.0,0,1405.85,1,9,10.23,0
33.08,26.0,2,844.43,1,2,28.6,1
29.6,97.0,1,779.29,1,5,15.86,1
